City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Cayenne,GF,2022-03-20 16:20:02,4.9333,-52.3333,83.08,1,75,12.66
283,Jumla,NP,2022-03-20 16:20:03,29.2747,82.1838,48.87,65,27,5.14
284,Silver City,US,2022-03-20 16:20:03,32.7701,-108.2803,57.02,14,0,6.91
285,Antalaha,MG,2022-03-20 16:20:04,-14.9003,50.2788,77.22,90,100,7.29
286,Tateyama,JP,2022-03-20 16:20:05,34.9833,139.8667,48.09,82,100,17.16
287,Deloraine,AU,2022-03-20 16:20:05,-41.5333,146.6667,58.15,15,56,1.88
288,Songjianghe,CN,2022-03-20 16:20:06,42.1859,127.479,8.44,93,31,4.61
289,Roxas,PH,2022-03-20 16:20:07,11.5853,122.7511,80.01,86,100,8.39
290,Lexington,US,2022-03-20 16:18:18,37.9887,-84.4777,54.99,47,0,16.11
291,Zyryanovsk,KZ,2022-03-20 16:20:07,49.7386,84.2719,5.54,97,93,2.06
292,Poum,NC,2022-03-20 16:20:08,-20.2333,164.0167,80.82,79,100,19.08
293,Ambilobe,MG,2022-03-20 16:20:08,-13.2,49.05,76.93,92,100,1.34
294,Marienburg,PL,2022-03-20 16:20:09,54.0359,19.0266,51.89,48,0,5.44
295,Kieta,PG,2022-03-20 16:20:10,-6.2167,155.6333,79.68,82,69,3.76
296,Karasburg,NA,2022-03-20 16:20:10,-28.0167,18.75,80.53,41,53,11.88
297,Belaya Gora,RU,2022-03-20 16:20:11,68.5333,146.4167,-16.71,100,18,3.44
298,Lubumbashi,CD,2022-03-20 16:20:11,-11.6609,27.4794,67.24,93,100,3.13
299,Baiyin,CN,2022-03-20 16:20:12,36.5583,104.2081,41.05,35,99,17.45
300,Casper,US,2022-03-20 16:20:04,42.8666,-106.3131,51.73,36,0,16.11
301,Bereda,ES,2022-03-20 16:20:13,43.2686,-7.5406,63.14,47,100,4.81
302,Koumac,NC,2022-03-20 16:20:14,-20.5667,164.2833,78.31,85,99,12.55
303,Severo-Kurilsk,RU,2022-03-20 16:20:14,50.6789,156.125,32.79,98,100,21.09
304,College,US,2022-03-20 16:20:14,64.8569,-147.8028,5.79,72,40,6.91
305,Okha,RU,2022-03-20 16:20:15,53.5739,142.9478,10.81,91,100,21.09
306,Nemuro,JP,2022-03-20 16:20:15,43.3236,145.575,27.05,73,8,16.46
307,Alberton,CA,2022-03-20 16:20:16,46.8168,-64.0654,39.33,100,100,6.42
308,Narsaq,GL,2022-03-20 16:20:16,60.9167,-46.05,17.82,60,6,2.44
309,Saint-Pierre,RE,2022-03-20 16:20:17,-21.3393,55.4781,76.91,91,75,12.66
310,Frontera,MX,2022-03-20 16:20:17,26.9333,-101.45,64.15,45,40,4.61
311,Kahului,US,2022-03-20 16:20:17,20.8947,-156.47,72.84,82,40,3.44
312,Manjacaze,MZ,2022-03-20 16:20:18,-24.7117,33.8828,71.73,66,58,8.32
313,Clyde River,CA,2022-03-20 16:20:19,70.4692,-68.5914,-19.97,69,0,3.44
314,Kloulklubed,PW,2022-03-20 16:20:19,7.0419,134.2556,77.5,80,88,16.53
315,Alice Springs,AU,2022-03-20 16:21:20,-23.7,133.8833,69.22,32,0,0.0
316,Aksu,CN,2022-03-20 16:21:20,41.1231,80.2644,44.26,83,100,10.67
317,Antofagasta,CL,2022-03-20 16:21:21,-23.65,-70.4,72.21,60,36,8.46
318,Bhavnagar,IN,2022-03-20 16:21:22,21.7667,72.15,83.57,45,4,10.78
319,Zasosna,RU,2022-03-20 16:20:21,50.6307,38.3965,24.64,95,81,5.12
320,Houston,US,2022-03-20 16:20:30,29.7633,-95.3633,71.31,48,0,19.57
321,Lompoc,US,2022-03-20 16:20:32,34.6391,-120.4579,59.77,77,0,21.99
322,Kousseri,CM,2022-03-20 16:21:23,12.0769,15.0306,100.17,5,78,7.63
323,Campbell River,CA,2022-03-20 16:21:24,50.0163,-125.2446,43.45,93,100,3.44
324,Hobyo,SO,2022-03-20 16:21:24,5.3505,48.5268,79.61,68,58,12.66
325,Crossville,US,2022-03-20 16:21:25,35.949,-85.0269,54.91,44,0,16.11
326,Singaparna,ID,2022-03-20 16:21:25,-7.3515,108.111,73.4,93,100,1.81
327,Sambava,MG,2022-03-20 16:21:26,-14.2667,50.1667,79.5,87,100,9.42
328,Jieshi,CN,2022-03-20 16:21:26,22.8134,115.8257,70.95,86,98,9.75
329,Sao Joao Da Barra,BR,2022-03-20 16:21:27,-21.6403,-41.0511,91.49,72,31,8.32
330,Winslow,US,2022-03-20 16:21:28,35.0242,-110.6974,58.96,20,0,5.75
331,Inhambane,MZ,2022-03-20 16:21:28,-23.865,35.3833,76.98,61,40,4.61
332,Bud,US,2022-03-20 16:21:29,39.447,-86.1758,55.74,54,0,7.31
333,Irpa Irpa,BO,2022-03-20 16:21:29,-17.7167,-66.2667,68.0,56,99,2.66
334,Solnechnyy,RU,2022-03-20 16:21:30,50.7214,136.6319,11.53,92,100,4.0
335,Husavik,IS,2022-03-20 16:21:31,66.0449,-17.3389,32.14,78,82,13.69
336,Kanakapura,IN,2022-03-20 16:18:06,12.55,77.4167,78.3,57,88,2.37
337,Ajdabiya,LY,2022-03-20 16:21:33,30.7554,20.2263,61.45,39,4,18.61
338,Porto Novo,BJ,2022-03-20 16:21:34,6.4965,2.6036,89.33,58,61,12.35
339,Bonavista,CA,2022-03-20 16:21:34,48.6499,-53.1147,28.02,73,100,7.67
340,Mao,ES,2022-03-20 16:21:35,39.8885,4.2658,59.56,72,20,18.41
341,Manjo,CM,2022-03-20 16:21:36,4.8428,9.8217,86.43,51,70,5.95
342,Taltal,CL,2022-03-20 16:21:37,-25.4,-70.4833,69.17,69,0,5.32
343,Broken Hill,AU,2022-03-20 16:21:38,-31.95,141.4333,82.18,34,67,5.28
344,Puri,IN,2022-03-20 16:21:38,19.8,85.85,81.12,82,12,17.22
345,Yar-Sale,RU,2022-03-20 16:21:39,66.8333,70.8333,6.22,98,77,5.53
346,Arroyo,ES,2022-03-20 16:21:39,41.6096,-4.7969,56.59,58,75,6.91
347,Bronnoysund,NO,2022-03-20 16:21:40,65.4625,12.1997,48.2,53,0,5.99
348,Altamont,US,2022-03-20 16:21:41,42.2068,-121.7372,28.78,84,40,1.99
349,Inongo,CD,2022-03-20 16:21:41,-1.95,18.2667,77.65,81,93,0.56
350,Ayan,RU,2022-03-20 16:21:42,56.45,138.1667,5.58,81,16,8.23
351,Erzin,TR,2022-03-20 16:21:43,36.9559,36.2,39.63,53,18,2.51
352,Fairbanks,US,2022-03-20 16:21:43,64.8378,-147.7164,5.81,72,40,6.91
353,Najran,SA,2022-03-20 16:21:45,17.4924,44.1277,77.65,20,87,5.66
354,Mezen,RU,2022-03-20 16:21:46,65.8522,44.24,29.97,82,96,15.99
355,Nantucket,US,2022-03-20 16:21:33,41.2835,-70.0995,58.14,82,0,8.05
356,Prado,BR,2022-03-20 16:21:47,-17.3411,-39.2208,84.16,57,5,8.88
357,Borogontsy,RU,2022-03-20 16:21:48,62.6683,131.1683,-11.63,100,79,4.12
358,Telc,CZ,2022-03-20 16:21:48,49.1842,15.4528,44.6,48,5,18.63
359,Fonte Boa,BR,2022-03-20 16:22:48,-2.4959,-66.2662,77.72,94,100,2.08
360,Tolaga Bay,NZ,2022-03-20 16:22:49,-38.3667,178.3,62.94,85,60,13.04
361,Cap-Aux-Meules,CA,2022-03-20 16:22:49,47.3821,-61.8597,32.05,93,100,25.32
362,Portland,US,2022-03-20 16:20:14,45.5234,-122.6762,45.01,83,75,8.01
363,Iwanai,JP,2022-03-20 16:22:50,42.9744,140.5089,29.61,89,100,5.06
364,Ahuimanu,US,2022-03-20 16:22:50,21.4447,-157.8378,71.85,91,40,4.61
365,Mbale,UG,2022-03-20 16:22:50,1.0821,34.175,81.68,37,71,5.53
366,Kuminskiy,RU,2022-03-20 16:22:51,58.6667,66.5667,30.78,93,100,8.21
367,Nhulunbuy,AU,2022-03-20 16:22:51,-12.2333,136.7667,81.21,89,40,4.61
368,Khilok,RU,2022-03-20 16:22:51,51.3674,110.4676,7.29,95,79,5.82
369,Karpathos,GR,2022-03-20 16:22:52,35.507,27.2132,49.96,46,75,2.3
370,Jamsa,FI,2022-03-20 16:22:52,61.8642,25.19,50.72,94,15,4.81
371,Aldan,RU,2022-03-20 16:22:53,58.6031,125.3894,9.14,92,100,8.1
372,Pitea,SE,2022-03-20 16:22:53,65.3172,21.4794,50.09,83,100,4.5
373,Skibbereen,IE,2022-03-20 16:22:54,51.55,-9.2667,53.11,89,81,14.88
374,Thompson,CA,2022-03-20 16:22:54,55.7435,-97.8558,17.76,73,100,8.05
375,Vardo,NO,2022-03-20 16:22:54,70.3705,31.1107,33.67,95,100,10.67
376,Bilopillya,UA,2022-03-20 16:22:55,51.1502,34.3129,30.51,89,4,2.51
377,Cabedelo,BR,2022-03-20 16:22:56,-6.9811,-34.8339,88.47,66,100,12.3
378,Villarrica,PY,2022-03-20 16:22:56,-25.75,-56.4333,85.89,38,0,6.24
379,Porto Nacional,BR,2022-03-20 16:21:54,-10.7081,-48.4172,85.77,66,70,6.15
380,Horsham,GB,2022-03-20 16:22:56,51.064,-0.3272,53.82,47,20,4.61
381,Jiwani,PK,2022-03-20 16:22:57,25.05,61.7417,76.57,76,0,13.42
382,Ulaanbaatar,MN,2022-03-20 16:21:55,47.9077,106.8832,1.53,71,0,6.71
383,Port Elizabeth,ZA,2022-03-20 16:22:58,-33.918,25.5701,75.09,74,0,10.36
384,Lynn Haven,US,2022-03-20 16:22:58,30.2455,-85.6483,70.97,39,0,11.5
385,Kirovskiy,RU,2022-03-20 16:22:59,45.0917,133.5136,12.81,97,93,2.91
386,Ahipara,NZ,2022-03-20 16:23:00,-35.1667,173.1667,65.53,95,29,4.65
387,Brae,GB,2022-03-20 16:23:00,60.3964,-1.353,45.05,77,3,26.91
388,Mtwara,TZ,2022-03-20 16:23:01,-10.2667,40.1833,78.98,87,99,8.5
389,Borsa,RO,2022-03-20 16:23:01,47.6553,24.6633,32.54,64,4,4.65
390,Jalu,LY,2022-03-20 16:23:02,29.0331,21.5482,62.91,35,31,17.09
391,Toktogul,KG,2022-03-20 16:23:02,41.8708,72.9402,38.14,75,100,2.82
392,Mikuni,JP,2022-03-20 16:23:03,36.2171,136.1519,39.11,66,100,4.65
393,Dongsheng,CN,2022-03-20 16:23:04,39.8161,109.9776,30.87,49,100,10.18
394,Seminole,US,2022-03-20 16:23:05,28.7086,-81.2081,74.41,71,75,12.66
395,Imbituva,BR,2022-03-20 16:23:06,-25.23,-50.6044,66.97,76,100,5.84
396,Daru,PG,2022-03-20 16:23:07,-9.0763,143.2092,80.08,87,98,7.65
397,Vestmannaeyjar,IS,2022-03-20 16:23:07,63.4427,-20.2734,40.19,60,40,17.27
398,Buchanan,LR,2022-03-20 16:23:08,5.8808,-10.0467,84.09,69,100,10.78
399,Odienne,CI,2022-03-20 16:23:09,9.51,-7.5692,93.4,34,87,8.16
400,Axim,GH,2022-03-20 16:23:09,4.8699,-2.2405,84.56,67,94,10.02
401,Arman,RU,2022-03-20 16:23:10,59.7,150.1667,21.11,82,100,9.78
402,Contamana,PE,2022-03-20 16:24:10,-7.3333,-75.0167,80.22,81,100,0.6
403,Kaeo,NZ,2022-03-20 16:24:11,-35.1,173.7833,70.32,97,81,7.16
404,Mitrofanovka,RU,2022-03-20 16:20:17,49.9708,39.6939,28.35,90,47,10.74
405,Elban,RU,2022-03-20 16:24:11,50.1018,136.5094,14.74,96,100,1.23
406,Juneau,US,2022-03-20 16:21:06,58.3019,-134.4197,38.21,92,100,6.91
407,Nenagh,IE,2022-03-20 16:24:12,52.8619,-8.1967,49.93,75,98,12.75
408,Bowen,AU,2022-03-20 16:24:12,-20.0167,148.2333,73.65,75,4,10.63
409,Mbandaka,CD,2022-03-20 16:24:13,0.0487,18.2603,88.72,54,93,1.95
410,Port Hedland,AU,2022-03-20 16:24:13,-20.3167,118.5667,82.45,89,14,8.05
411,Lalganj,IN,2022-03-20 16:24:14,25.8667,85.1833,87.75,23,3,3.91
412,Terra Santa,BR,2022-03-20 16:24:14,-2.1042,-56.4869,85.68,68,90,5.46
413,Honiara,SB,2022-03-20 16:24:15,-9.4333,159.95,78.01,89,90,4.45
414,Uige,AO,2022-03-20 16:24:15,-7.6087,15.0613,76.75,84,58,2.44
415,Mehamn,NO,2022-03-20 16:24:16,71.0357,27.8492,35.55,93,75,14.97
416,Naze,JP,2022-03-20 16:24:16,28.3667,129.4833,54.52,67,63,2.19
417,Kurilsk,RU,2022-03-20 16:24:16,45.2333,147.8833,26.62,87,100,20.02
418,Bryan,US,2022-03-20 16:24:17,30.6744,-96.37,68.83,42,0,14.97
419,Frederikshavn,DK,2022-03-20 16:24:18,57.4407,10.5366,43.09,72,0,10.25
420,Myskhako,RU,2022-03-20 16:24:19,44.6714,37.7433,37.18,49,0,26.06
421,La Ronge,CA,2022-03-20 16:24:20,55.1001,-105.2842,25.05,74,75,8.05
422,Abonnema,NG,2022-03-20 16:24:21,4.7084,6.7931,90.72,54,81,14.61
423,Belapatfalva,HU,2022-03-20 16:24:22,48.05,20.3667,41.95,30,6,4.23
424,Doba,TD,2022-03-20 16:24:23,8.65,16.85,102.6,7,13,3.96
425,Yaan,NG,2022-03-20 16:24:24,7.3833,8.5667,102.16,19,38,1.05
426,Te Anau,NZ,2022-03-20 16:24:24,-45.4167,167.7167,50.18,93,7,1.77
427,Queenstown,ZA,2022-03-20 16:24:25,-31.8976,26.8753,71.8,45,86,8.97
428,Praia Da Vitoria,PT,2022-03-20 16:24:26,38.7333,-27.0667,61.05,94,75,22.5
429,Knysna,ZA,2022-03-20 16:24:27,-34.0363,23.0471,72.52,75,23,8.57
430,Aitape,PG,2022-03-20 16:24:27,-3.1374,142.3475,77.74,85,96,1.95
431,Santa Maria Del Oro,MX,2022-03-20 16:24:28,25.9333,-105.3667,64.08,18,100,5.68
432,Lima,PE,2022-03-20 16:20:44,-12.0432,-77.0282,70.39,59,100,5.75
433,Palmerston,AU,2022-03-20 16:24:28,-12.486,130.9833,80.58,88,90,3.44
434,Salalah,OM,2022-03-20 16:24:29,17.0151,54.0924,78.89,61,0,3.44
435,Fuling,CN,2022-03-20 16:24:29,29.7022,107.3919,62.6,79,93,1.59
436,Katangli,RU,2022-03-20 16:24:30,51.7102,143.2326,13.05,80,100,19.1
437,Liaqatabad,PK,2022-03-20 16:24:31,31.5647,74.3029,80.64,61,20,5.75
438,Petropavlovsk-Kamchatskiy,RU,2022-03-20 16:20:22,53.0452,158.6483,34.39,93,100,15.66
439,Cortez,US,2022-03-20 16:22:08,37.3489,-108.5859,50.76,22,100,5.75
440,Marsabit,KE,2022-03-20 16:24:33,2.3284,37.9899,79.34,33,11,13.24
441,Ballina,AU,2022-03-20 16:24:34,-28.8667,153.5667,64.36,88,49,8.05
442,Hearst,CA,2022-03-20 16:24:35,49.6835,-83.6665,39.45,91,100,8.12
443,Moba,CN,2022-03-20 16:24:35,33.2288,105.0179,46.62,61,100,4.5
444,Kontagora,NG,2022-03-20 16:24:36,10.3999,5.4695,102.85,10,25,3.06
445,Beaver Falls,US,2022-03-20 16:24:37,40.752,-80.3192,44.62,88,100,18.01
446,Yulara,AU,2022-03-20 16:23:26,-25.2406,130.9889,75.04,33,0,3.44
447,Sangar,RU,2022-03-20 16:25:37,63.9242,127.4739,6.57,91,100,11.1
448,Awbari,LY,2022-03-20 16:25:38,26.5921,12.7805,77.47,12,0,15.48
449,Mogadishu,SO,2022-03-20 16:23:01,2.0371,45.3438,79.39,80,5,18.12
450,Gutierrez Zamora,MX,2022-03-20 16:25:39,20.45,-97.0833,71.42,66,100,6.98
451,Jalingo,NG,2022-03-20 16:25:40,8.8833,11.3667,102.74,6,23,4.5
452,Katherine,AU,2022-03-20 16:25:40,-14.4667,132.2667,82.72,54,97,6.91
453,Kamina,CD,2022-03-20 16:25:41,-8.7386,24.9906,73.35,88,67,3.18
454,Fort Nelson,CA,2022-03-20 16:25:42,58.8053,-122.7002,22.59,86,100,10.36
455,Norwich,GB,2022-03-20 16:25:42,52.6278,1.2983,49.01,70,40,5.75
456,Maniitsoq,GL,2022-03-20 16:25:43,65.4167,-52.9,-2.22,75,59,1.83
457,Westport,US,2022-03-20 16:21:48,41.1415,-73.3579,61.36,60,100,13.8
458,Excelsior Springs,US,2022-03-20 16:25:44,39.3392,-94.2261,67.96,38,29,12.97
459,Coquimbo,CL,2022-03-20 16:24:10,-29.9533,-71.3436,60.53,88,100,10.36
460,Ternate,ID,2022-03-20 16:25:45,0.8,127.4,80.71,77,100,2.84
461,Meulaboh,ID,2022-03-20 16:25:46,4.1363,96.1285,76.15,85,100,3.6
462,Eydhafushi,MV,2022-03-20 16:25:46,5.1033,73.0708,83.5,73,70,14.34
463,Whitehorse,CA,2022-03-20 16:25:48,60.7161,-135.0538,11.17,84,40,2.3
464,Teeli,RU,2022-03-20 16:21:19,51.0333,90.2333,0.27,81,10,3.8
465,Namibe,AO,2022-03-20 16:25:50,-15.1961,12.1522,77.63,78,75,17.27
466,Amapa,BR,2022-03-20 16:25:51,1.0,-52.0,78.39,93,99,1.01
467,Favara,IT,2022-03-20 16:25:51,37.3175,13.6623,48.76,73,96,10.02
468,Verkhoyansk,RU,2022-03-20 16:25:52,67.5447,133.385,-20.52,98,8,2.19
469,Kortkeros,RU,2022-03-20 16:25:53,61.8106,51.5806,33.8,73,79,14.41
470,Shenjiamen,CN,2022-03-20 16:25:54,29.9576,122.298,49.39,91,100,11.39
471,Grindavik,IS,2022-03-20 16:25:55,63.8424,-22.4338,36.07,69,75,12.66
472,Ageyevo,RU,2022-03-20 16:25:56,54.1588,36.4693,41.27,89,15,7.87
473,Okhotsk,RU,2022-03-20 16:25:56,59.3833,143.3,12.13,85,100,13.04
474,Guaymas,MX,2022-03-20 16:25:57,27.9333,-110.9,70.88,43,0,0.0
475,Mandalgovi,MN,2022-03-20 16:25:58,45.7625,106.2708,19.72,72,100,2.71
476,Weligama,LK,2022-03-20 16:25:58,5.9667,80.4167,78.85,87,5,10.07
477,Tombouctou,ML,2022-03-20 16:25:59,20.0,-3.0,93.72,6,14,5.84
478,Asau,RO,2022-03-20 16:26:00,46.4333,26.4,41.92,55,7,7.54
479,Qaqortoq,GL,2022-03-20 16:26:00,60.7167,-46.0333,13.93,64,6,4.68
480,Belmonte,BR,2022-03-20 16:26:02,-15.8631,-38.8828,80.53,70,74,7.85
481,Progreso,MX,2022-03-20 16:26:03,21.2833,-89.6667,84.11,61,5,7.76
482,Fort Frances,CA,2022-03-20 16:26:03,48.5999,-93.4003,39.42,65,0,0.0
483,Norden,DE,2022-03-20 16:24:29,53.6,7.2,54.14,54,29,23.58
484,Prince Rupert,CA,2022-03-20 16:26:04,54.3161,-130.3201,38.89,70,100,28.77
485,Coolum Beach,AU,2022-03-20 16:26:05,-26.5333,153.1,70.11,93,44,7.87
486,Hit,IQ,2022-03-20 16:26:05,33.6416,42.8251,52.07,18,100,9.28
487,Chegdomyn,RU,2022-03-20 16:26:06,51.1167,133.0167,-6.52,97,30,3.11
488,Khani,GE,2022-03-20 16:26:06,41.9563,42.9566,31.57,99,100,3.0
489,Farah,AF,2022-03-20 16:26:07,32.5,62.5,64.24,17,0,0.29
490,Acapulco,MX,2022-03-20 16:27:08,16.8634,-99.8901,82.22,61,0,5.75
491,Barcelona,ES,2022-03-20 16:22:25,41.3888,2.159,60.6,81,40,9.22
492,Aswan,EG,2022-03-20 16:27:09,24.0934,32.907,78.24,12,0,8.25
493,Samarai,PG,2022-03-20 16:27:09,-10.6167,150.6667,82.81,78,100,10.31
494,Norton,ZW,2022-03-20 16:27:09,-17.8833,30.7,69.28,80,95,4.79
495,Fort Wellington,GY,2022-03-20 16:27:10,6.4,-57.6,82.27,69,43,11.27
496,Mecca,SA,2022-03-20 16:26:11,21.4267,39.8261,78.28,61,29,12.86
497,Bull Savanna,JM,2022-03-20 16:27:11,17.8868,-77.5902,82.63,52,76,6.87
498,Huangzhai,CN,2022-03-20 16:27:11,38.0751,112.6595,39.61,46,100,1.59
499,Nelson,NZ,2022-03-20 16:23:18,-41.2833,173.2833,61.29,78,100,4.27
500,Piotrkow Trybunalski,PL,2022-03-20 16:27:12,51.4055,19.7032,49.1,36,17,8.9
501,Oliver,CA,2022-03-20 16:27:13,49.1831,-119.5524,40.64,56,5,1.14
502,Sofrino,RU,2022-03-20 16:27:14,56.15,37.9667,42.91,89,3,9.93
503,Santa Maria,BR,2022-03-20 16:27:14,-29.6842,-53.8069,70.9,60,75,10.36
504,Bela,IN,2022-03-20 16:27:15,25.9333,81.9833,84.81,17,0,2.24
505,Mlimba,TZ,2022-03-20 16:27:16,-8.8,35.8167,74.91,93,100,1.39
506,Dzilam Gonzalez,MX,2022-03-20 16:27:16,21.2833,-88.9333,86.68,53,12,5.41
507,North Bend,US,2022-03-20 16:22:47,43.4065,-124.2243,41.16,96,40,9.22
508,Caramay,PH,2022-03-20 16:27:17,10.1815,119.236,80.28,83,98,2.13
509,Kaoma,ZM,2022-03-20 16:27:18,-14.7833,24.8,71.15,84,92,5.99
510,Izumo,JP,2022-03-20 16:27:19,35.3667,132.7667,40.95,72,100,3.15
511,Chlorakas,CY,2022-03-20 16:27:19,34.8042,32.4083,52.68,28,75,6.91
512,Vikravandi,IN,2022-03-20 16:27:20,12.0333,79.55,83.08,73,93,5.97
513,Chapleau,CA,2022-03-20 16:27:20,47.8405,-83.4034,41.09,56,20,8.05
514,Kyren,RU,2022-03-20 16:27:20,51.6828,102.1408,8.58,83,20,2.53
515,Callaway,US,2022-03-20 16:27:21,30.153,-85.5699,69.91,38,0,12.66
516,Karabuk,TR,2022-03-20 16:27:22,41.2049,32.6277,28.72,95,96,4.85
517,Tuatapere,NZ,2022-03-20 16:27:22,-46.1333,167.6833,51.57,92,74,1.19
518,Sfantu Gheorghe,RO,2022-03-20 16:27:23,45.8667,25.7833,36.93,54,11,5.93
519,Cabo San Lucas,MX,2022-03-20 16:22:54,22.8909,-109.9124,80.91,26,40,4.61
520,Kaisiadorys,LT,2022-03-20 16:27:23,54.8667,24.45,48.09,65,8,3.83
521,Kulu,TR,2022-03-20 16:27:23,39.0951,33.0799,31.08,67,100,12.8
522,Adrar,MR,2022-03-20 16:27:24,20.5022,-10.0711,89.11,9,0,3.98
523,Campina Verde,BR,2022-03-20 16:27:24,-19.5356,-49.4864,80.47,71,100,3.15
524,Grand-Santi,GF,2022-03-20 16:27:24,4.25,-54.3833,79.93,89,96,4.43
525,Ugoofaaru,MV,2022-03-20 16:27:25,5.6667,73.0,83.37,72,47,14.29
526,Dagua,CO,2022-03-20 16:27:25,3.6569,-76.6886,77.5,78,93,3.47
527,Champerico,GT,2022-03-20 16:27:28,14.3,-91.9167,91.94,55,4,5.35
528,Zenzeli,RU,2022-03-20 16:27:28,45.9241,47.0474,34.47,45,3,4.21
529,San Patricio,US,2022-03-20 16:27:30,28.017,-97.5169,73.26,46,8,14.92
530,Wanning,CN,2022-03-20 16:27:30,18.8003,110.3967,76.46,95,81,7.27
531,Taveta,KE,2022-03-20 16:27:31,-3.3963,37.6736,86.81,32,56,13.42
532,Mujiayingzi,CN,2022-03-20 16:27:31,42.1167,118.7833,25.99,87,57,4.88
533,Mercedes,AR,2022-03-20 16:27:32,-34.6515,-59.4307,71.64,37,40,12.77
534,Adeje,ES,2022-03-20 16:23:17,28.1227,-16.726,67.08,53,75,11.5
535,Homer,US,2022-03-20 16:27:33,59.6425,-151.5483,35.8,65,0,5.99
536,Anchorage,US,2022-03-20 16:27:33,61.2181,-149.9003,29.91,82,20,6.91
537,Khandagayty,RU,2022-03-20 16:28:34,50.7333,92.05,-0.99,96,89,6.62
538,Santa Rosa,PH,2022-03-20 16:28:35,14.3122,121.1114,84.18,74,53,10.33
539,Slave Lake,CA,2022-03-20 16:28:35,55.2834,-114.769,35.58,69,100,21.85
540,Sarangani,PH,2022-03-20 16:28:36,5.4033,125.4636,81.01,82,100,20.51
541,Khandyga,RU,2022-03-20 16:28:37,62.6667,135.6,-13.7,100,54,2.37
542,Gairo,IT,2022-03-20 16:28:38,39.8497,9.5047,44.17,98,100,4.29
543,Razdolinsk,RU,2022-03-20 16:28:39,58.4211,94.6658,18.95,93,100,13.6
544,Pierre,US,2022-03-20 16:28:40,44.3683,-100.351,59.05,41,0,12.66
545,Zeya,RU,2022-03-20 16:28:40,53.75,127.2667,-3.96,96,62,4.03
546,Cam Ranh,VN,2022-03-20 16:28:41,11.9214,109.1591,78.76,83,20,1.14
547,Darhan,MN,2022-03-20 16:28:42,49.4867,105.9228,11.19,86,9,2.28
548,Garanhuns,BR,2022-03-20 16:28:43,-8.8903,-36.4928,86.56,35,5,10.38
549,Grand Gaube,MU,2022-03-20 16:28:43,-20.0064,57.6608,79.38,85,97,1.99
550,Henties Bay,NA,2022-03-20 16:28:44,-22.116,14.2845,71.51,72,8,10.25
551,Nishihara,JP,2022-03-20 16:28:44,26.1842,127.7558,69.85,76,100,8.05
552,Pradera,CO,2022-03-20 16:28:45,3.4211,-76.2447,75.88,74,96,3.36
553,Akdepe,TM,2022-03-20 16:28:45,42.0551,59.3788,42.89,25,100,12.37
554,Dunedin,NZ,2022-03-20 16:28:47,-45.8742,170.5036,57.79,90,61,1.99
555,Forestville,US,2022-03-20 16:28:48,38.8451,-76.875,57.2,45,40,17.27
556,Tilichiki,RU,2022-03-20 16:28:48,60.4667,166.1,28.96,94,100,23.6
557,Omsukchan,RU,2022-03-20 16:28:49,62.5333,155.8,8.74,98,100,5.82
558,Zyryanka,RU,2022-03-20 16:28:49,65.75,150.85,-16.11,100,39,1.21
559,Dezhou,CN,2022-03-20 16:28:49,37.4486,116.2925,42.78,44,75,6.49
560,Morondava,MG,2022-03-20 16:28:50,-20.2833,44.2833,79.99,81,11,6.08
561,Hambantota,LK,2022-03-20 16:28:50,6.1241,81.1185,80.06,80,2,15.61
562,Pucallpa,PE,2022-03-20 16:28:51,-8.3791,-74.5539,78.84,89,75,4.61
563,Half Moon Bay,US,2022-03-20 16:28:51,37.4636,-122.4286,54.34,76,0,14.97
564,Igarka,RU,2022-03-20 16:28:51,67.4667,86.5833,20.68,95,100,10.49
565,Ploemeur,FR,2022-03-20 16:28:52,47.7333,-3.4333,57.85,68,0,12.66
